id,created_at,user_id,username,first_name,last_name,chat_id,chat_type,comment_text,tag,confidence,reasoning,game_id
16441,2026-02-15 09:21:29.376913,5141403053,Bogdan_Amelkin,Bogdan,Amelkin,-1002434063014,supergroup,Мораль - не пускайте детей в интернет до получения паспорта...,Не определен,0.7,"Комментарий не содержит информации, относящейся к конкретным аспектам игры, таким как офферы, UX, ивенты, пилоты, модули, корабли или общие вопросы и баги. Он скорее выражает общее мнение о поведении в интернете, не связанное с игрой. Уровень уверенности снижен из-за отсутствия конкретного контекста.",97
16442,2026-02-15 09:22:28.845629,5558050481,ViaR_17,ViaR,,-1002434063014,supergroup,Мораль это на буржуев посмотри там дети подают всуд на своих родителей 😂,Не определен,0.7,"Комментарий не содержит информации, относящейся к какой-либо из категорий, связанных с игровым процессом или техническими аспектами игры. Он представляет собой общее высказывание, не связанное с контекстом игры, и не содержит ключевых слов, которые могли бы указать на конкретную категорию. Эмоциональная окраска комментария также не указывает на конкретную проблему или аспект игры.",97
16443,2026-02-15 09:22:47.937281,5141403053,Bogdan_Amelkin,Bogdan,Amelkin,-1002434063014,supergroup,Кошмар.,Не определен,0.4,"Комментарий 'Кошмар.' слишком краток и не содержит конкретной информации, которая позволила бы отнести его к одной из предложенных категорий. Он выражает негативную эмоцию, но без контекста невозможно определить, к чему именно она относится: к офферам, UX, ивентам или другим аспектам игры.",97
16444,2026-02-15 09:23:07.935737,5141403053,Bogdan_Amelkin,Bogdan,Amelkin,-1002434063014,supergroup,"У нас пока только психологу жалуются, вроде.",Не определен,0.7,"Комментарий 'У нас пока только психологу жалуются, вроде.' не содержит конкретной информации, относящейся к какой-либо из категорий. Он не упоминает ни офферы, ни визуальные элементы, ни игровые режимы, ни пилотов, ни модули, ни корабли, ни общие вопросы или баги. Это может быть шутка или саркастическое замечание, но без контекста трудно определить его точное значение.",97
16445,2026-02-15 09:23:23.815375,5141403053,Bogdan_Amelkin,Bogdan,Amelkin,-1002434063014,supergroup,"Э, что с ТГ?",Не определен,0.5,"Комментарий 'Э, что с ТГ?' слишком краток и не содержит достаточной информации для точной классификации. 'ТГ' может быть аббревиатурой, но без контекста невозможно определить, к какой категории это относится. Это может быть технический вопрос, но также может касаться и других аспектов игры.",97
16446,2026-02-15 09:23:30.546619,5558050481,ViaR_17,ViaR,,-1002434063014,supergroup,Мы то же к этому катимся 😂,Не определен,0.4,"Комментарий 'Мы то же к этому катимся 😂' не содержит конкретной информации, которая бы позволила отнести его к одной из категорий. Он не указывает на проблемы с игрой, не содержит вопросов или предложений, и не связан с конкретными аспектами игры, такими как офферы, UX, ивенты и т.д. Это скорее общий комментарий с эмоциональной окраской, выражающий некое общее настроение или отношение, но без конкретики.",97
16447,2026-02-15 09:23:34.361068,5141403053,Bogdan_Amelkin,Bogdan,Amelkin,-1002434063014,supergroup,Я не на чемодан отвечал .,Не определен,0.6,"Комментарий 'Я не на чемодан отвечал .' не содержит явных указаний на какую-либо из категорий. Он не имеет контекста, связанного с игрой, и неясно, к чему он относится. Возможно, это ошибка ввода или неполное сообщение. Из-за отсутствия конкретной информации и контекста, он классифицируется как 'Не определен'.",97
16448,2026-02-15 09:23:49.402322,5141403053,Bogdan_Amelkin,Bogdan,Amelkin,-1002434063014,supergroup,Вот это кошмар.,Не определен,0.5,"Комментарий 'Вот это кошмар.' не содержит конкретной информации, которая могла бы быть отнесена к одной из предложенных категорий. Он выражает общее недовольство или разочарование, но не указывает на конкретную проблему или аспект игры. Без дополнительного контекста невозможно точно определить, к чему именно относится это замечание.",97
16449,2026-02-15 09:25:37.607008,5888085033,llemon451,Llemon,,-1002434063014,supergroup,а паспорт выдавайте только при личной подаче заявке через интернет 👍,Не определен,0.7,"Комментарий 'а паспорт выдавайте только при личной подаче заявке через интернет 👍' не содержит явных указаний на какую-либо из категорий, связанных с мобильной игрой. Он скорее относится к процессу подачи заявок на паспорт, что не имеет отношения к игровым аспектам, таким как офферы, UX, ивенты и т.д. Таким образом, он не подходит ни к одной из предложенных категорий.",97
16450,2026-02-15 09:26:03.383844,5558050481,ViaR_17,ViaR,,-1002434063014,supergroup,Через гос услуги,Не определен,0.2,"Комментарий 'Через гос услуги' не содержит информации, которая бы позволила отнести его к какой-либо из категорий. Он неясен и не имеет контекста, связанного с игрой или ее элементами. Возможно, это отсылка к чему-то вне игры, но без дополнительной информации невозможно сделать точную классификацию.",97
16451,2026-02-15 09:26:08.822299,5558050481,ViaR_17,ViaR,,-1002434063014,supergroup,А там макс нужен,Не определен,0.4,"Комментарий 'А там макс нужен' слишком краткий и не содержит достаточной информации для точной классификации. 'Макс' может относиться к различным аспектам игры, таким как максимальный уровень, максимальная прокачка или даже имя персонажа, но без контекста невозможно определить, к какой категории он относится.",97
16452,2026-02-15 09:26:21.650331,5141403053,Bogdan_Amelkin,Bogdan,Amelkin,-1002434063014,supergroup,Тогда дети будут невидимы для системы и начнут творить всякое.,Не определен,0.6,"Комментарий 'Тогда дети будут невидимы для системы и начнут творить всякое.' не содержит явных указаний на какую-либо из категорий, связанных с игровыми аспектами, такими как офферы, UX, ивенты, пилоты, модули, корабли или общие вопросы и баги. Он скорее носит общий или метафорический характер, возможно, касаясь поведения игроков, но без конкретного контекста, связанного с игрой. Поэтому он классифицирован как 'Не определен'.",97
16453,2026-02-15 09:26:29.032861,5141403053,Bogdan_Amelkin,Bogdan,Amelkin,-1002434063014,supergroup,Безобразия учинять.,Не определен,0.3,"Комментарий 'Безобразия учинять.' не содержит конкретной информации, относящейся к какой-либо из категорий. Он слишком общий и неясный, чтобы точно определить его категорию. Возможно, это выражение недовольства, но без контекста невозможно определить, к чему именно оно относится.",97
16454,2026-02-15 09:27:06.548416,5558050481,ViaR_17,ViaR,,-1002434063014,supergroup,Дети уже творят 😂,Не определен,0.5,"Комментарий 'Дети уже творят 😂' не содержит конкретной информации, относящейся к какой-либо из категорий. Он не упоминает ни офферы, ни UX, ни ивенты, ни другие аспекты игры. Это скорее общий комментарий, возможно, связанный с игровым опытом, но без конкретики. Эмоциональная окраска нейтральная или положительная, но без контекста трудно определить точную категорию.",97
16455,2026-02-15 09:41:20.586643,5888085033,llemon451,Llemon,,-1002434063014,supergroup,"Да, кто знает на что способны эти дети если интернет отобрать? 🤔
Может даже на улицу выйдут и в футбол поиграют 😱",Не определен,0.8,"Комментарий не содержит информации, относящейся к какой-либо из категорий, связанных с игровым процессом или функциональностью игры. Он представляет собой размышление о поведении детей без интернета и не связан с конкретными аспектами игры, такими как офферы, UX, ивенты, пилоты, модули, корабли или общие вопросы и баги. Эмоциональная окраска комментария нейтральная и не указывает на конкретные игровые элементы.",97
16456,2026-02-15 11:05:46.23957,247726730,Mikhail_Liga,Mikhail,Shelonin,-1002434063014,supergroup,А на что способны взрослые если интернет отобрать?,Не определен,0.7,"Комментарий 'А на что способны взрослые если интернет отобрать?' не содержит конкретной информации, относящейся к какой-либо из категорий. Он не касается игровых механик, багов, визуальных аспектов или других элементов игры. Это скорее философский или риторический вопрос, не связанный с контекстом игры.",97
16457,2026-02-15 11:07:02.4523,5141403053,Bogdan_Amelkin,Bogdan,Amelkin,-1002434063014,supergroup,Отберут у детей футбольное поле. 🤣,Не определен,0.6,"Комментарий 'Отберут у детей футбольное поле. 🤣' не содержит явных указаний на какую-либо из категорий, связанных с мобильной игрой. Он может быть шуткой или метафорой, не имеющей отношения к игровому контенту или механикам. Отсутствуют ключевые слова или контекст, которые позволили бы уверенно отнести его к одной из предложенных категорий.",97
16458,2026-02-15 11:08:52.532015,7823412872,Mezor_Wonderful,Mezor,Wonderful,-1002434063014,supergroup,бухать под кассеты сектора газа),Не определен,0.8,"Комментарий 'бухать под кассеты сектора газа)' не содержит информации, относящейся к какой-либо из категорий, связанных с игровым процессом, механиками или техническими аспектами игры. Это скорее личное высказывание, не имеющее отношения к игре.",97
16459,2026-02-15 11:09:53.245235,247726730,Mikhail_Liga,Mikhail,Shelonin,-1002434063014,supergroup,Это и сейчас возможно),Не определен,0.3,"Комментарий 'Это и сейчас возможно)' не содержит конкретной информации, которая могла бы быть отнесена к одной из категорий. Он не упоминает ни офферы, ни UX, ни ивенты, ни другие аспекты игры. Это может быть ответ на предыдущий комментарий или обсуждение, но без контекста он не имеет ясного значения. Уровень уверенности низкий из-за отсутствия конкретики.",97
16460,2026-02-15 11:50:59.281429,5558050481,ViaR_17,ViaR,,-1002434063014,supergroup,И бухать не коктейли а самогон и пиво которые сами сделали 😂,Не определен,0.7,"Комментарий не содержит явных указаний на какую-либо из категорий, связанных с игровым процессом или элементами игры. Он больше похож на шутку или разговор о реальной жизни, связанный с алкоголем, и не имеет отношения к игровым аспектам, перечисленным в категориях.",97
16461,2026-02-15 12:01:19.702473,7823412872,Mezor_Wonderful,Mezor,Wonderful,-1002434063014,supergroup,12,Не определен,0.1,"Комментарий '12' не содержит информации, которая могла бы быть отнесена к какой-либо из категорий. Это просто число, и без дополнительного контекста невозможно определить, к чему оно относится.",97
16462,2026-02-15 12:01:59.586289,510434363,,Aleksei,Skalichev,-1002434063014,supergroup,167,Не определен,0.1,"Комментарий '167' не содержит никакой информации или контекста, который позволил бы отнести его к одной из предложенных категорий. Это просто числовое значение без дополнительного контекста или объяснения.",97
16463,2026-02-15 12:02:01.267021,66704515,Ad_vocate,Serge,,-1002434063014,supergroup,19,Не определен,0.1,"Комментарий '19' не содержит информации, которая позволяет отнести его к какой-либо из категорий. Это просто число, без контекста или дополнительных данных, которые могли бы указать на конкретную тему или проблему.",97
16464,2026-02-15 12:03:47.427347,5547316855,Alexfghplm,Алекс,Alex.....,-1002434063014,supergroup,450,Не определен,0.1,"Комментарий '450' не содержит достаточной информации для точной классификации. Это может быть числовое значение, которое не имеет контекста или связи с какой-либо из категорий. Без дополнительной информации невозможно определить, к чему именно относится это число.",97
16465,2026-02-15 12:04:04.330204,633150244,LeonWins,Xel,Ven,-1002434063014,supergroup,164,Не определен,0.1,"Комментарий '164' не содержит никакой информации, которая могла бы быть отнесена к одной из предложенных категорий. Это просто числовое значение без контекста или эмоциональной окраски, поэтому его невозможно классифицировать в рамках данных категорий.",97
16466,2026-02-15 12:18:11.256571,5570251361,,Leks,I'm,-1002434063014,supergroup,91,Не определен,0.1,"Комментарий '91' не содержит никакой информации, которая могла бы быть отнесена к одной из предложенных категорий. Это просто число, и без дополнительного контекста невозможно определить, к чему оно относится. Поэтому классификация не может быть выполнена.",97
16467,2026-02-15 13:33:06.501725,5236214155,Roman070280,Роман,,-1002434063014,supergroup,89,Не определен,0.1,"Комментарий '89' не содержит никакой информации, которая могла бы быть отнесена к одной из предложенных категорий. Это просто числовое значение без контекста или объяснения, что делает его неясным и не поддающимся классификации.",97
16468,2026-02-15 13:34:55.299228,125493772,siberian_beast,Илья,Сотников,-1002434063014,supergroup,Задонатил по акции,"Офферы, магазин",0.9,"Комментарий 'Задонатил по акции' явно указывает на совершение покупки в игре, связанной с акцией или специальным предложением. Это соответствует категории 'Офферы, магазин', так как речь идет о скидках и акциях. Уровень уверенности высокий, так как ключевые слова 'задонатил' и 'по акции' четко указывают на эту категорию.",97
16469,2026-02-15 14:20:21.138395,6746799374,,clannad,克兰纳德,-1002434063014,supergroup,4,Не определен,0.1,"Комментарий '4' не содержит никакой информации, которая могла бы быть отнесена к одной из категорий. Это просто число, которое не дает контекста или указания на конкретную тему. Уровень уверенности низкий, так как невозможно сделать обоснованный вывод.",97
16470,2026-02-15 14:41:39.780125,247726730,Mikhail_Liga,Mikhail,Shelonin,-1002434063014,supergroup,35,Не определен,0.1,"Комментарий '35' не содержит никакой информации, которая могла бы быть отнесена к одной из предложенных категорий. Это просто число, и без дополнительного контекста невозможно определить, к чему оно относится.",97
16471,2026-02-15 15:01:51.902865,125493772,siberian_beast,Илья,Сотников,-1002434063014,supergroup,С экономикой грустно конечно. Недвижка тяжелый год был. А в игре еще и ценник повысили. Денег теперь не хватает на донат (,"Офферы, магазин",0.95,"Комментарий явно касается цен на игровые предметы и жалоб на дороговизну, что соответствует категории 'Офферы, магазин'. Ключевые слова: 'ценник повысили', 'денег не хватает на донат'. Эмоциональная окраска комментария указывает на недовольство текущей экономической ситуацией в игре.",97
16472,2026-02-15 15:50:48.17924,998950710,Aleximus1,Алексей,ZhевуроV,-1002434063014,supergroup,55,Не определен,0.1,"Комментарий '55' не содержит никакой информации, которая могла бы быть отнесена к одной из семи категорий. Это просто числовое значение без контекста или объяснения, что делает его неясным и не поддающимся классификации.",97
16473,2026-02-15 16:45:53.719504,125493772,siberian_beast,Илья,Сотников,-1002434063014,supergroup,"начало многообещающее, авось и до лиги европы в первый же сезон дотянусь 🤭",Не определен,0.7,"Комментарий содержит позитивную оценку начала игры и надежду на достижение успеха в игровом процессе ('до лиги европы в первый же сезон дотянусь'). Однако, он не содержит конкретной информации, относящейся к какой-либо из предложенных категорий, таких как офферы, UX, ивенты, пилоты, модули, корабли или общие вопросы и баги. Комментарий больше похож на личное впечатление или ожидание от игры, без конкретных деталей, которые можно было бы классифицировать.",97
16474,2026-02-15 16:56:35.725986,6753259251,,Сергей,,-1002434063014,supergroup,66,Не определен,0.1,"Комментарий '66' не содержит никакой информации, которая могла бы быть отнесена к одной из предложенных категорий. Это просто число без контекста, и его значение неясно. Нет ключевых слов или фраз, которые могли бы помочь в классификации.",97
16475,2026-02-15 18:02:40.162946,7996951689,,Рома,,-1002434063014,supergroup,3 #1NXH0H1SF0G,Не определен,0.2,"Комментарий '3 #1NXH0H1SF0G' не содержит явных указаний на какую-либо из категорий. Это может быть код или идентификатор, не имеющий отношения к описанным категориям. Отсутствие контекста и ключевых слов, связанных с игровыми аспектами, делает классификацию затруднительной.",97
16476,2026-02-15 18:20:25.032644,6780660664,Yarikzombarik,Ярослав,,-1002434063014,supergroup,Дай селу,Не определен,0.2,"Комментарий 'Дай селу' не содержит достаточной информации для точной классификации. Он не соответствует ни одной из предложенных категорий и не предоставляет контекста, который мог бы помочь в определении. Возможно, это сокращение или сленг, но без дополнительной информации его значение неясно.",97
16477,2026-02-15 20:47:15.086995,1126113693,,Fallart,,-1002434063014,supergroup,"Поправить алгоритм движения кораблей, чтобы они хоть как-то пытались держать противника на оптимальной дистанции своих орудий.","Корабли, вопросы",0.9,"Комментарий касается алгоритма движения кораблей, что напрямую связано с их стратегией использования. Ключевые слова: 'алгоритм движения кораблей', 'оптимальная дистанция орудий'. Это указывает на необходимость улучшения поведения кораблей в бою, что относится к категории 'Корабли, вопросы'.",97
16478,2026-02-16 00:24:24.879799,5214063267,,Юрий,380,-1002434063014,supergroup,300,Не определен,0.1,"Комментарий '300' не содержит достаточной информации для точной классификации. Он не относится явно ни к одной из категорий, так как отсутствуют ключевые слова или контекст, указывающие на конкретную тему. Это может быть часть более длинного сообщения или просто число, не имеющее отношения к обсуждаемым категориям.",97
16479,2026-02-16 06:00:51.421868,485940775,Dem0sfen,Сергей,,-1002434063014,supergroup,"Аномалии 13.02-15.02 завершились. 

Расскажите о финальном результате в разделе Предсказания Аномалий, если предсказывали свое место до начала события.
 
Взглянем на топ100 Командиров прошедших Аномалий. 
 
#ивент","Ивенты, режимы",0.9,"Комментарий явно связан с завершившимися событиями ('Аномалии 13.02-15.02 завершились') и обсуждением результатов ('финальном результате в разделе Предсказания Аномалий'). Упоминание топ100 Командиров также указывает на интерес к результатам ивента. Хештег '#ивент' подтверждает, что основной фокус комментария на событиях и временных активностях.",97
16480,2026-02-16 09:55:55.052011,485940775,Dem0sfen,Сергей,,-1002434063014,supergroup,"Что ждет Командиров на этой неделе 16.02-22.02:

🔻 понедельник, 16.02 - старт Элитного турнира с наградой в виде контрактов на пилота З'Кал'Ран ""Блэкаут"". Новый розыгрыш;
🔻 вторник, 17.02 - cтарт Кубка Арены на Vulture. Старт Рейдов (макс.класс - Крейсеры). Стрим-прохождение Рейдов на Twitch от Командира [DOM]Dennis-NLD и сотрудника Штаба. Событие сообщества ""Предсказание финальных трат на Рейды"" с главным призом в виде нового галактического авианосца Paris со всеми модификациями. Все присутствующие, кто отметится в чате стрима, получит Селестий;
🔻 среда, 18.02 - мемная Среда, рассылка наград за активность в группе. Старт Элитного турнира;
🔻 четверг, 19.02 - старт нового события сообщества;
🔻 пятница, 20.02 - старт особого Элитного Турнира с наградами Кредитами и Селестием. Старт продаж нового галактического авианосца Paris.

#новости","Ивенты, режимы, Офферы, магазин",0.9,"Комментарий содержит информацию о различных событиях и турнирах, таких как Элитный турнир и Кубок Арены, что относится к категории 'Ивенты, режимы'. Также упоминается старт продаж нового галактического авианосца Paris, что связано с 'Офферы, магазин'. Ключевые слова: 'Элитный турнир', 'Кубок Арены', 'старт продаж'.",97
16481,2026-02-16 10:44:49.125064,7976043249,,Антон,,-1002434063014,supergroup,"Во, зачётное поило, только его и беру, ток ма подешевле.","Офферы, магазин",0.85,"Комментарий касается покупки игрового предмета ('поило') и упоминает желание снизить цену ('ток ма подешевле'). Это указывает на интерес к ценам и выгодности покупок, что соответствует категории 'Офферы, магазин'.",97
16482,2026-02-16 10:46:04.554983,5472640310,The_1ndigo,🌀Indigo🌀,,-1002434063014,supergroup,Применение для энергоброни?,"Модули, вопросы",0.85,"Комментарий 'Применение для энергоброни?' явно относится к вопросам о модулях, так как 'энергоброня' скорее всего является модулем или элементом, связанным с модулями. Игрок интересуется, как использовать или применять этот элемент, что соответствует категории 'Модули, вопросы'. Уверенность в выборе категории высокая, так как терминология и контекст указывают на обсуждение модуля.",97
16483,2026-02-16 10:47:51.110219,5472640310,The_1ndigo,🌀Indigo🌀,,-1002434063014,supergroup,Работает... Это странно,Не определен,0.6,"Комментарий 'Работает... Это странно' слишком краток и не содержит конкретной информации, которая позволила бы отнести его к одной из категорий. Он может касаться технической проблемы, но также может быть общим замечанием без контекста. Из-за отсутствия конкретики и ключевых слов, относящихся к определенной категории, классификация затруднена.",97
16484,2026-02-16 10:48:25.025765,125493772,siberian_beast,Илья,Сотников,-1002434063014,supergroup,"ну вот белый дюярс невозможно пить
из 8летних специальных у них карибский самый прикольный
и ещё новый видел, не пробовал
а вот эти 12 и 15 лет прям вкусненькие",Не определен,0.7,"Комментарий не содержит информации, относящейся к мобильной игре или ее аспектам. Он обсуждает вкусовые предпочтения в отношении напитков, что не соответствует ни одной из предложенных категорий. Ключевые слова, такие как 'белый дюярс', 'карибский', '12 и 15 лет', указывают на обсуждение алкогольных напитков, а не игровых элементов.",97
16485,2026-02-16 11:01:48.639119,5130793994,,Діспетчер,Карлсон,-1002434063014,supergroup,"Миран с хорошим бонусом к лазерам + с 10 штуками фр (уровень урона 40... молчу про больший уровень) прожжет этот билд в лоб за раз.
И да, корма хлипкая, будет в жопу прилетать очень больно.","Пилоты, Корабли, вопросы",0.85,"Комментарий обсуждает эффективность пилота Миран с бонусом к лазерам и упоминает корабль с хлипкой кормой. Это указывает на обсуждение характеристик пилота и стратегий использования корабля. Ключевые слова: 'Миран', 'бонус к лазерам', 'корма хлипкая'.",97
16486,2026-02-16 11:04:50.078204,5472640310,The_1ndigo,🌀Indigo🌀,,-1002434063014,supergroup,"Да я по фану собрал, энергоброня же",Не определен,0.6,"Комментарий 'Да я по фану собрал, энергоброня же' не содержит явных указаний на конкретные категории. 'Энергоброня' может быть связана с модулями или кораблями, но без дополнительных деталей невозможно точно определить, к чему именно относится комментарий. Также отсутствуют указания на вопросы, проблемы или предложения, что делает его неясным для классификации.",97
16487,2026-02-16 11:26:38.182087,5141403053,Bogdan_Amelkin,Bogdan,Amelkin,-1002434063014,supergroup,Существуют ОЧЕНЬ слабые игроки. ),Не определен,0.6,"Комментарий 'Существуют ОЧЕНЬ слабые игроки. )' не содержит конкретной информации, относящейся к одной из предложенных категорий. Он может касаться общего игрового опыта или баланса, но не дает достаточно контекста для точной классификации. Эмоциональная окраска нейтральная, с легким сарказмом, что также не указывает на конкретную категорию.",97
16488,2026-02-16 11:29:33.401199,485940775,Dem0sfen,Сергей,,-1002434063014,supergroup,"Делимся с Командирами результатами клановой войны топ10 и топ20 кланов.

Дата: 06.02.2026.

Присылайте свои рассказы о том, как прошла ваша клановая война, прямо в ЛС @Dem0sfen, и Штаб опубликует их.

#yourface #aofa #shipfaced #shadowreavers #blackhole #космофлот #хаос #русичи #tff #elite #roguecadets #мыпобедим #hawgwild #goldenorillions #deutschegalaxy #risingstar #never #rusphoenix #вольныекапитаны #picklerick #france #citadel74power99","Ивенты, режимы",0.85,"Комментарий касается результатов клановой войны, что является частью игрового события или режима. Упоминание о клановой войне и приглашение делиться рассказами о ней указывает на обсуждение игрового режима или события. Хэштеги и перечисление кланов подтверждают, что речь идет о социальном аспекте игры, связанном с клановыми активностями.",97
16489,2026-02-16 11:30:15.520096,5888085033,llemon451,Llemon,,-1002434063014,supergroup,"Ну у больших реакторов довольно много прочки на самом деле, да и креветка уверен у тебя имбическая","Модули, вопросы, Корабли, вопросы",0.85,"Комментарий обсуждает прочность больших реакторов, что связано с модулями, и упоминает 'креветку', которая, вероятно, является сленгом для конкретного корабля. Это указывает на обсуждение характеристик и эффективности как модулей, так и кораблей. Уверенность в выборе категорий высокая, так как ключевые слова и контекст явно указывают на эти темы.",97
16490,2026-02-16 11:31:05.02869,5141403053,Bogdan_Amelkin,Bogdan,Amelkin,-1002434063014,supergroup,Почти нулёвая.,Не определен,0.5,"Комментарий 'Почти нулёвая.' слишком краток и не содержит конкретной информации, которая позволила бы отнести его к одной из категорий. Нет указания на контекст или аспект игры, к которому он относится. Возможная эмоциональная окраска может указывать на недовольство, но без дополнительных данных это не позволяет сделать уверенный вывод.",97
16491,2026-02-16 11:33:10.293123,5888085033,llemon451,Llemon,,-1002434063014,supergroup,"у тебя лазеры фулл ломаны наверняка, а чел третий день в игре и профет купил по акции ))","Офферы, магазин, Корабли, вопросы",0.85,"Комментарий содержит упоминание о покупке 'профета' по акции, что указывает на категорию 'Офферы, магазин'. Также упоминается 'лазеры фулл ломаны', что может относиться к обсуждению характеристик или состояния кораблей, попадая под категорию 'Корабли, вопросы'. Уровень уверенности снижен из-за неясности контекста относительно 'лазеры фулл ломаны'.",97
16492,2026-02-16 11:34:44.546252,5141403053,Bogdan_Amelkin,Bogdan,Amelkin,-1002434063014,supergroup,Это да.,Не определен,0.5,"Комментарий 'Это да.' не содержит конкретной информации или контекста, который позволил бы отнести его к одной из категорий. Он слишком краток и неясен, чтобы сделать уверенное заключение о его содержании или намерении автора.",97
16493,2026-02-16 11:34:56.731163,5141403053,Bogdan_Amelkin,Bogdan,Amelkin,-1002434063014,supergroup,Но я слаб. 🤣,Не определен,0.6,"Комментарий 'Но я слаб. 🤣' не содержит конкретной информации, относящейся к какой-либо из категорий. Он выражает личное чувство игрока, возможно, в шутливой форме, но не указывает на конкретные аспекты игры, такие как офферы, UX, ивенты, пилоты, модули, корабли или общие вопросы и баги. Из-за отсутствия контекста и конкретики, он классифицирован как 'Не определен'.",97
16494,2026-02-16 11:35:57.995767,5888085033,llemon451,Llemon,,-1002434063014,supergroup,"ну теперь твою сборку запомнило, какого то другого чела очередь говорить - смотрите какой слабак 😂",Не определен,0.6,"Комментарий не содержит явных указаний на какую-либо из категорий. Он больше похож на шутливое замечание или саркастическое высказывание, возможно, связанное с игровым процессом, но без конкретных деталей, которые позволили бы отнести его к одной из предложенных категорий. Упоминание 'сборки' может намекать на модули или корабли, но контекст недостаточно ясен для уверенной классификации.",97
16495,2026-02-16 11:36:59.000207,5141403053,Bogdan_Amelkin,Bogdan,Amelkin,-1002434063014,supergroup,"Щас, если меня в топ100 встречают, так говорят.",Не определен,0.4,"Комментарий 'Щас, если меня в топ100 встречают, так говорят.' не содержит конкретной информации, относящейся к какой-либо из категорий. Он не упоминает ни офферы, ни UX, ни ивенты, ни другие аспекты игры, которые можно было бы классифицировать. Это скорее общее высказывание, возможно, связанное с социальным аспектом игры, но без конкретики. Уровень уверенности низкий из-за отсутствия контекста и конкретных ключевых слов.",97
16496,2026-02-16 11:37:15.579814,5141403053,Bogdan_Amelkin,Bogdan,Amelkin,-1002434063014,supergroup,Причём про нормальные билды.,Не определен,0.4,"Комментарий 'Причём про нормальные билды.' слишком краток и не содержит достаточной информации для точной классификации. Он может относиться к нескольким категориям, таким как 'Модули, вопросы', 'Корабли, вопросы' или даже 'Пилоты', в зависимости от контекста, который отсутствует. Уровень уверенности низкий из-за недостатка контекста и конкретики.",97
